7233950;59.7038360;30.3786242;0;0;7;0;7;0.0
7233975;59.7038361;30.3786239;0;0;7;0;7;0.0
7234000;59.7038361;30.3786236;0;0;7;-1;7;0.0
7234025;59.7038361;30.3786234;0;0;7;-1;7;0.0
7234050;59.7038362;30.3786233;0;0;7;-1;7;0.0
7234075;59.7038365;30.3786227;0;0;7;-1;7;0.0
7234100;59.7038366;30.3786222;0;0;7;-1;7;0.0
7234125;59.7038368;30.3786218;0;0;7;-1;8;0.0
7234150;59.7038371;30.3786215;0;0;8;-1;8;0.0
7234175;59.7038372;30.3786212;0;0;8;-2;8;0.0
7234200;59.7038373;30.3786209;0;0;8;-2;8;0.0
7234225;59.7038373;30.3786206;0;0;8;-2;8;0.0
7234250;59.7038373;30.3786203;0;0;8;-2;8;0.0
7234275;59.7038374;30.3786202;0;0;8;-2;8;0.0
7234300;59.7038374;30.3786200;0;0;8;-2;8;0.0
7234325;59.7038374;30.3786199;0;0;8;-2;8;0.0
7234350;59.7038374;30.3786197;0;0;8;-2;8;0.0
7234375;59.7038374;30.3786197;0;0;8;-2;8;0.0
7234400;59.7038374;30.3786197;0;0;8;-2;8;0.0
7234425;59.7038373;30.3786194;0;0;8;-2;8;0.0
7234450;59.7038373;30.3786194;0;0;8;-2;8;0.0
7234475;59.7038373;30.3786194;0;0;8;-2;8;0.0
7234500;59.7038373;30.3786193;0;0;8;-2;8;0.0
7234525;59.7038373;30.3786191;0;0;8;-2;8;0.0
7234550;59.7038373;30.3786191;0;0;8;-2;8;0.0
7234575;59.7038373;30.3786190;0;0;7;-2;8;0.0
7234600;59.7038373;30.3786188;0;0;7;-3;8;0.0
7234625;59.7038373;30.3786187;0;0;7;-3;8;0.0
7234650;59.7038373;30.3786185;0;0;7;-3;8;0.0
7234675;59.7038373;30.3786185;0;0;7;-3;8;0.0
7234700;59.7038372;30.3786182;0;0;7;-3;8;0.0
7234725;59.7038372;30.3786182;0;0;7;-3;8;0.0
7234750;59.7038368;30.3786185;0;0;7;-3;8;0.0
7234775;59.7038366;30.3786188;0;0;7;-3;7;0.0
7234800;59.7038362;30.3786191;0;0;7;-2;7;0.0
7234825;59.7038359;30.3786196;0;0;6;-2;7;0.0
7234850;59.7038355;30.3786200;0;0;6;-2;7;0.0
7234875;59.7038352;30.3786203;0;0;6;-2;6;0.0
7234900;59.7038348;30.3786208;0;0;6;-2;6;0.0
7234925;59.7038346;30.3786212;0;0;6;-2;6;0.0
7234950;59.7038342;30.3786215;0;0;5;-2;6;0.0
7234975;59.7038340;30.3786218;0;0;5;-2;5;0.0
7235000;59.7038336;30.3786222;0;0;5;-1;5;0.0
7235025;59.7038334;30.3786225;0;0;5;-1;5;0.0
7235050;59.7038334;30.3786224;0;0;5;-1;5;0.0
7235075;59.7038335;30.3786221;0;0;5;-1;5;0.0
7235100;59.7038336;30.3786218;0;0;5;-2;5;0.0
7235125;59.7038337;30.3786215;0;0;5;-2;5;0.0
7235150;59.7038338;30.3786211;0;0;5;-2;5;0.0
7235175;59.7038341;30.3786208;0;0;5;-2;5;0.0
7235200;59.7038342;30.3786205;0;0;5;-2;6;0.0
7235225;59.7038342;30.3786203;0;0;5;-2;6;0.0
7235250;59.7038342;30.3786200;0;0;5;-2;6;0.0
7235275;59.7038343;30.3786200;0;0;5;-2;6;0.0
7235300;59.7038343;30.3786197;0;0;5;-2;6;0.0
7235325;59.7038344;30.3786196;0;0;5;-2;6;0.0
7235350;59.7038344;30.3786194;0;0;5;-2;6;0.0
7235375;59.7038344;30.3786193;0;0;5;-2;6;0.0
7235400;59.7038346;30.3786191;0;0;5;-2;6;0.0
7235425;59.7038346;30.3786190;0;0;5;-3;6;0.0
7235450;59.7038347;30.3786187;0;0;5;-3;6;0.0
7235475;59.7038347;30.3786184;0;0;6;-3;6;0.0
7235500;59.7038348;30.3786181;0;0;6;-3;6;0.0
7235525;59.7038349;30.3786178;0;0;6;-3;6;0.0
7235550;59.7038347;30.3786179;0;0;6;-3;6;0.0
7235575;59.7038348;30.3786176;0;0;6;-3;6;0.0
7235600;59.7038348;30.3786173;0;0;6;-3;6;0.0
7235625;59.7038349;30.3786169;0;0;6;-3;7;0.0
7235650;59.7038352;30.3786166;0;0;6;-3;7;0.0
7235675;59.7038349;30.3786167;0;0;6;-3;7;0.0
7235700;59.7038348;30.3786169;0;0;5;-3;6;0.0
7235725;59.7038346;30.3786169;0;0;5;-3;6;0.0
7235750;59.7038347;30.3786166;0;0;5;-3;6;0.0
7235775;59.7038348;30.3786163;0;0;5;-4;7;0.0
7235800;59.7038348;30.3786160;0;0;5;-4;7;0.0
7235825;59.7038348;30.3786157;0;0;6;-4;7;0.0
7235850;59.7038346;30.3786158;0;0;5;-4;6;0.0
7235875;59.7038343;30.3786160;0;0;5;-4;6;0.0
7235900;59.7038341;30.3786163;0;0;5;-4;6;0.0
7235925;59.7038337;30.3786166;0;0;5;-4;6;0.0
7235950;59.7038337;30.3786163;0;0;5;-4;6;0.0
7235975;59.7038338;30.3786160;0;0;5;-4;6;0.0
7236000;59.7038340;30.3786158;0;0;5;-4;6;0.0
7236025;59.7038341;30.3786157;0;0;5;-4;6;0.0
7236050;59.7038337;30.3786158;0;0;5;-4;6;0.0
7236075;59.7038336;30.3786160;0;0;5;-4;6;0.0
7236100;59.7038332;30.3786163;0;0;4;-4;6;0.0
7236125;59.7038330;30.3786167;0;0;4;-3;5;0.0
7236150;59.7038325;30.3786172;0;0;4;-3;5;0.0
7236175;59.7038322;30.3786175;0;0;4;-3;5;0.0
7236200;59.7038319;30.3786178;0;0;4;-3;5;0.0
7236225;59.7038316;30.3786182;0;0;3;-3;4;0.0
7236250;59.7038316;30.3786181;0;0;3;-3;5;0.0
7236275;59.7038317;30.3786179;0;0;4;-3;5;0.0
7236300;59.7038317;30.3786178;0;0;4;-3;5;0.0
7236325;59.7038317;30.3786178;0;0;4;-3;5;0.0
7236350;59.7038314;30.3786179;0;0;3;-3;5;0.0
7236375;59.7038312;30.3786181;0;0;3;-3;4;0.0
7236400;59.7038311;30.3786185;0;0;3;-3;4;0.0
7236425;59.7038307;30.3786188;0;0;3;-3;4;0.0
7236450;59.7038305;30.3786191;0;0;3;-3;4;0.0
7236475;59.7038306;30.3786191;0;0;3;-3;4;0.0
7236500;59.7038306;30.3786188;0;0;3;-3;4;0.0
7236525;59.7038306;30.3786187;0;0;3;-3;4;0.0
7236550;59.7038307;30.3786185;0;0;3;-3;4;0.0
7236575;59.7038305;30.3786188;0;0;3;-3;4;0.0
7236600;59.7038301;30.3786193;0;0;3;-2;4;0.0
7236625;59.7038299;30.3786197;0;0;3;-2;3;0.0
7236650;59.7038297;30.3786200;0;0;2;-2;3;0.0
7236675;59.7038294;30.3786205;0;0;2;-2;3;0.0
7236700;59.7038294;30.3786203;0;0;2;-2;3;0.0
7236725;59.7038297;30.3786202;0;0;3;-2;3;0.0
7236750;59.7038297;30.3786202;0;0;3;-2;3;0.0
7236775;59.7038298;30.3786202;0;0;3;-2;3;0.0
7236800;59.7038295;30.3786206;0;0;3;-2;3;0.0
7236825;59.7038293;30.3786209;0;0;2;-2;3;0.0
7236850;59.7038291;30.3786215;0;0;2;-2;3;0.0
7236875;59.7038287;30.3786218;0;0;2;-1;3;0.0
7236900;59.7038286;30.3786224;0;0;2;-1;2;0.0
7236925;59.7038286;30.3786224;0;0;2;-1;2;0.0
7236950;59.7038287;30.3786222;0;0;2;-1;3;0.0
7236975;59.7038287;30.3786221;0;0;2;-1;3;0.0
7237000;59.7038287;30.3786221;0;0;2;-1;3;0.0
7237025;59.7038287;30.3786224;0;0;2;-1;3;0.0
7237050;59.7038285;30.3786227;0;0;2;-1;2;0.0
7237075;59.7038281;30.3786231;0;0;2;-1;2;0.0
7237100;59.7038282;30.3786230;0;0;2;-1;2;0.0
7237125;59.7038283;30.3786228;0;0;2;-1;2;0.0
7237150;59.7038283;30.3786228;0;0;2;-1;2;0.0
7237175;59.7038285;30.3786227;0;0;2;-1;2;0.0
7237200;59.7038281;30.3786231;0;0;2;-1;2;0.0
7237225;59.7038280;30.3786236;0;0;2;-1;2;0.0
7237250;59.7038276;30.3786239;0;0;2;-1;2;0.0
7237275;59.7038274;30.3786245;0;0;2;0;2;0.0
7237300;59.7038274;30.3786245;0;0;2;0;2;0.0
7237325;59.7038274;30.3786245;0;0;2;0;2;0.0
7237350;59.7038274;30.3786245;0;0;2;0;2;0.0
7237375;59.7038274;30.3786245;0;0;2;0;2;0.0
7237400;59.7038271;30.3786248;0;0;2;0;2;0.0
7237425;59.7038269;30.3786251;0;0;2;0;2;0.0
7237450;59.7038269;30.3786251;0;0;2;0;2;0.0
7237475;59.7038268;30.3786254;0;0;1;0;1;0.0
7237500;59.7038267;30.3786254;0;0;1;0;1;0.0
7237525;59.7038265;30.3786255;0;0;1;0;1;0.0
7237550;59.7038264;30.3786257;0;0;1;0;1;0.0
7237575;59.7038263;30.3786260;0;0;1;0;1;0.0
7237600;59.7038261;30.3786263;0;0;1;0;1;0.0
7237625;59.7038258;30.3786264;0;0;1;0;1;0.0
7237650;59.7038257;30.3786267;0;0;1;0;1;0.0
7237675;59.7038255;30.3786270;0;0;1;0;1;0.0
7237700;59.7038252;30.3786273;0;0;1;0;1;0.0
7237725;59.7038250;30.3786278;0;0;1;1;1;0.0
7237750;59.7038246;30.3786284;0;0;0;1;1;0.0
7237775;59.7038244;30.3786288;0;0;0;1;1;0.0
7237800;59.7038240;30.3786293;0;0;0;1;1;0.0
7237825;59.7038238;30.3786298;0;0;0;1;1;0.0
7237850;59.7038233;30.3786303;0;0;0;1;1;0.0
7237875;59.7038229;30.3786309;0;0;-1;2;2;0.0
7237900;59.7038226;30.3786312;0;0;-1;2;2;0.0
7237925;59.7038221;30.3786318;0;0;-1;2;2;0.0
7237950;59.7038215;30.3786327;0;0;-1;2;3;0.0
7237975;59.7038210;30.3786333;0;0;-2;2;3;0.0
7238000;59.7038206;30.3786340;0;0;-2;3;3;0.0
7238025;59.7038200;30.3786349;0;0;-2;3;4;0.0
7238050;59.7038195;30.3786355;0;0;-2;3;4;0.0
7238075;59.7038190;30.3786363;0;0;-3;3;4;0.0
7238100;59.7038184;30.3786370;0;0;-3;4;5;0.0
7238125;59.7038178;30.3786379;0;0;-3;4;5;0.0
7238150;59.7038173;30.3786385;0;0;-4;4;5;0.0
7238175;59.7038168;30.3786391;0;0;-4;4;6;0.0
7238200;59.7038164;30.3786398;0;0;-4;4;6;0.0
7238225;59.7038160;30.3786404;0;0;-4;5;6;0.0
7238250;59.7038155;30.3786410;0;0;-5;5;7;0.0
7238275;59.7038153;30.3786415;0;0;-5;5;7;0.0
7238300;59.7038148;30.3786419;0;0;-5;5;7;0.0
7238325;59.7038146;30.3786425;0;0;-5;5;7;0.0
7238350;59.7038141;30.3786431;0;0;-5;5;8;0.0
7238375;59.7038139;30.3786436;0;0;-6;6;8;0.0
7238400;59.7038135;30.3786440;0;0;-6;6;8;0.0
7238425;59.7038134;30.3786443;0;0;-6;6;8;0.0
7238450;59.7038131;30.3786446;0;0;-6;6;8;0.0
7238475;59.7038129;30.3786449;0;0;-6;6;8;0.0
7238500;59.7038129;30.3786450;0;0;-6;6;9;0.0
7238525;59.7038129;30.3786452;0;0;-6;6;9;0.0
7238550;59.7038128;30.3786453;0;0;-6;6;9;0.0
7238575;59.7038128;30.3786455;0;0;-6;6;9;0.0
7238600;59.7038127;30.3786455;0;0;-6;6;9;0.0
7238625;59.7038127;30.3786456;0;0;-6;6;9;0.0
7238650;59.7038127;30.3786458;0;0;-6;6;9;0.0
7238675;59.7038125;30.3786458;0;0;-6;6;9;0.0
7238700;59.7038127;30.3786459;0;0;-6;6;9;0.0
7238725;59.7038127;30.3786461;0;0;-6;6;9;0.0
7238750;59.7038127;30.3786461;0;0;-6;6;9;0.0
7238775;59.7038127;30.3786462;0;0;-6;6;9;0.0
7238800;59.7038127;30.3786464;0;0;-6;6;9;0.0
7238825;59.7038128;30.3786464;0;0;-6;6;9;0.0
7238850;59.7038128;30.3786467;0;0;-6;6;9;0.0
7238875;59.7038129;30.3786467;0;0;-6;6;9;0.0
7238900;59.7038129;30.3786467;0;0;-6;6;9;0.0
7238925;59.7038129;30.3786468;0;0;-6;6;9;0.0
7238950;59.7038129;30.3786470;0;0;-6;7;9;0.0
7238975;59.7038130;30.3786470;0;0;-6;7;9;0.0
7239000;59.7038130;30.3786471;0;0;-6;7;9;0.0
7239025;59.7038131;30.3786473;0;0;-6;7;9;0.0
7239050;59.7038133;30.3786474;0;0;-6;7;9;0.0
7239075;59.7038133;30.3786476;0;0;-6;7;9;0.0
7239100;59.7038133;30.3786476;0;0;-6;7;9;0.0
72
